s,s dot
0.11999999999999998,2.400000000000001
0.11999999999999998,2.500000000000001
0.11999999999999998,2.600000000000001
0.11999999999999998,2.700000000000001
0.11999999999999998,2.800000000000001
0.11999999999999998,2.9000000000000012
0.11999999999999998,3.0000000000000013
0.11999999999999998,3.1000000000000014
0.11999999999999998,3.2000000000000015
0.11999999999999998,3.3000000000000016
0.11999999999999998,3.4000000000000017
0.11999999999999998,3.5000000000000018
0.11999999999999998,3.600000000000002
0.11999999999999998,3.700000000000002
0.11999999999999998,3.800000000000002
0.11999999999999998,3.900000000000002
0.11999999999999998,4.000000000000002
0.11999999999999998,4.100000000000001
0.11999999999999998,4.200000000000001
0.11999999999999998,4.300000000000001
0.11999999999999998,4.4
0.11999999999999998,4.5
0.11999999999999998,4.6
0.11999999999999998,4.699999999999999
0.11999999999999998,4.799999999999999
0.11999999999999998,4.899999999999999
0.11999999999999998,4.999999999999998
0.11999999999999998,5.099999999999998
0.11999999999999998,5.1999999999999975
0.11999999999999998,5.299999999999997
0.11999999999999998,5.399999999999997
0.11999999999999998,5.4999999999999964
0.11999999999999998,5.599999999999996
0.11999999999999998,5.699999999999996
0.11999999999999998,5.799999999999995
0.11999999999999998,5.899999999999995
0.11999999999999998,5.999999999999995
0.11999999999999998,6.099999999999994
0.11999999999999998,6.199999999999994
0.11999999999999998,6.299999999999994
0.11999999999999998,6.399999999999993
0.11999999999999998,6.499999999999993
0.11999999999999998,6.5999999999999925
0.11999999999999998,6.699999999999992
0.11999999999999998,6.799999999999992
0.11999999999999998,6.8999999999999915
0.11999999999999998,6.999999999999991
0.11999999999999998,7.099999999999991
0.11999999999999998,7.19999999999999
0.11999999999999998,7.29999999999999
0.11999999999999998,7.39999999999999
0.11999999999999998,7.499999999999989
0.11999999999999998,7.599999999999989
0.11999999999999998,7.699999999999989
0.11999999999999998,7.799999999999988
0.11999999999999998,7.899999999999988
0.11999999999999998,7.999999999999988
0.11999999999999998,8.099999999999987
0.11999999999999998,8.199999999999987
0.11999999999999998,8.299999999999986
0.11999999999999998,8.399999999999986
0.11999999999999998,8.499999999999986
0.11999999999999998,8.599999999999985
0.11999999999999998,8.699999999999985
0.11999999999999998,8.799999999999985
0.11999999999999998,8.899999999999984
0.11999999999999998,8.999999999999984
0.11999999999999998,9.099999999999984
0.11999999999999998,9.199999999999983
0.11999999999999998,9.299999999999983
0.11999999999999998,9.399999999999983
0.11999999999999998,9.499999999999982
0.11999999999999998,9.599999999999982
0.11999999999999998,9.699999999999982
0.11999999999999998,9.799999999999981
0.11999999999999998,9.89999999999998
0.11999999999999998,9.99999999999998
0.11999999999999998,10.09999999999998
0.11999999999999998,10.19999999999998
0.11999999999999998,10.29999999999998
0.11999999999999998,10.399999999999979
0.11999999999999998,10.499999999999979
0.11999999999999998,10.599999999999978
0.11999999999999998,10.699999999999978
0.11999999999999998,10.799999999999978
0.11999999999999998,10.899999999999977
0.11999999999999998,10.999999999999977
0.11999999999999998,11.099999999999977
0.11999999999999998,11.199999999999976
0.11999999999999998,11.299999999999976
0.11999999999999998,11.399999999999975
0.11999999999999998,11.499999999999975
0.11999999999999998,11.599999999999975
0.11999999999999998,11.699999999999974
0.11999999999999998,11.799999999999974
0.11999999999999998,11.899999999999974
0.11999999999999998,11.999999999999973
0.11999999999999998,12.099999999999973
0.11999999999999998,12.199999999999973
0.11999999999999998,12.299999999999972
0.11999999999999998,12.399999999999972
0.11999999999999998,12.499999999999972
0.11999999999999998,12.599999999999971
0.11999999999999998,12.69999999999997
0.11999999999999998,12.79999999999997
0.11999999999999998,12.89999999999997
0.11999999999999998,12.99999999999997
0.11999999999999998,13.09999999999997
0.11999999999999998,13.199999999999969
0.11999999999999998,13.299999999999969
0.11999999999999998,13.399999999999968
0.11999999999999998,13.499999999999968
0.11999999999999998,13.599999999999968
0.11999999999999998,13.699999999999967
0.11999999999999998,13.799999999999967
0.11999999999999998,13.899999999999967
0.11999999999999998,13.999999999999966
0.11999999999999998,14.099999999999966
0.11999999999999998,14.199999999999966
0.11999999999999998,14.299999999999965
0.11999999999999998,14.399999999999965
0.11999999999999998,14.499999999999964
0.11999999999999998,14.599999999999964
0.11999999999999998,14.699999999999964
0.11999999999999998,14.799999999999963
0.11999999999999998,14.899999999999963
0.11999999999999998,14.999999999999963
0.11999999999999998,15.099999999999962
0.11999999999999998,15.199999999999962
0.12999999999999998,0
0.12999999999999998,0.1
0.12999999999999998,0.2
0.12999999999999998,0.30000000000000004
0.12999999999999998,0.4
0.12999999999999998,0.5
0.12999999999999998,0.6
0.12999999999999998,0.7
0.12999999999999998,0.7999999999999999
0.12999999999999998,0.8999999999999999
0.12999999999999998,0.9999999999999999
0.12999999999999998,1.0999999999999999
0.12999999999999998,1.2
0.12999999999999998,1.3
0.12999999999999998,1.4000000000000001
0.12999999999999998,1.5000000000000002
0.12999999999999998,1.6000000000000003
0.12999999999999998,1.7000000000000004
0.12999999999999998,1.8000000000000005
0.12999999999999998,1.9000000000000006
0.12999999999999998,2.0000000000000004
0.12999999999999998,2.1000000000000005
0.12999999999999998,2.2000000000000006
0.12999999999999998,2.3000000000000007
0.12999999999999998,2.400000000000001
0.12999999999999998,2.500000000000001
0.12999999999999998,2.600000000000001
0.12999999999999998,2.700000000000001
0.12999999999999998,2.800000000000001
0.12999999999999998,2.9000000000000012
0.12999999999999998,3.0000000000000013
0.12999999999999998,3.1000000000000014
0.12999999999999998,3.2000000000000015
0.12999999999999998,3.3000000000000016
0.12999999999999998,3.4000000000000017
0.12999999999999998,3.5000000000000018
0.12999999999999998,3.600000000000002
0.12999999999999998,3.700000000000002
0.12999999999999998,3.800000000000002
0.12999999999999998,3.900000000000002
0.12999999999999998,4.000000000000002
0.12999999999999998,4.100000000000001
0.12999999999999998,4.200000000000001
0.12999999999999998,4.300000000000001
0.12999999999999998,4.4
0.12999999999999998,4.5
0.12999999999999998,4.6
0.12999999999999998,4.699999999999999
0.12999999999999998,4.799999999999999
0.12999999999999998,4.899999999999999
0.12999999999999998,4.999999999999998
0.12999999999999998,5.099999999999998
0.12999999999999998,5.1999999999999975
0.12999999999999998,5.299999999999997
0.12999999999999998,5.399999999999997
0.12999999999999998,5.4999999999999964
0.12999999999999998,5.599999999999996
0.12999999999999998,5.699999999999996
0.12999999999999998,5.799999999999995
0.12999999999999998,5.899999999999995
0.12999999999999998,5.999999999999995
0.12999999999999998,6.099999999999994
0.12999999999999998,6.199999999999994
0.12999999999999998,6.299999999999994
0.12999999999999998,6.399999999999993
0.12999999999999998,6.499999999999993
0.12999999999999998,6.5999999999999925
0.12999999999999998,6.699999999999992
0.12999999999999998,6.799999999999992
0.12999999999999998,6.8999999999999915
0.12999999999999998,6.999999999999991
0.12999999999999998,7.099999999999991
0.12999999999999998,7.19999999999999
0.12999999999999998,7.29999999999999
0.12999999999999998,7.39999999999999
0.12999999999999998,7.499999999999989
0.12999999999999998,7.599999999999989
0.12999999999999998,7.699999999999989
0.12999999999999998,7.799999999999988
0.12999999999999998,7.899999999999988
0.12999999999999998,7.999999999999988
0.12999999999999998,8.099999999999987
0.12999999999999998,8.199999999999987
0.12999999999999998,8.299999999999986
0.12999999999999998,8.399999999999986
0.12999999999999998,8.499999999999986
0.12999999999999998,8.599999999999985
0.12999999999999998,8.699999999999985
0.12999999999999998,8.799999999999985
0.12999999999999998,8.899999999999984
0.12999999999999998,8.999999999999984
0.12999999999999998,9.099999999999984
0.12999999999999998,9.199999999999983
0.12999999999999998,9.299999999999983
0.12999999999999998,9.399999999999983
0.12999999999999998,9.499999999999982
0.12999999999999998,9.599999999999982
0.12999999999999998,9.699999999999982
0.12999999999999998,9.799999999999981
0.12999999999999998,9.89999999999998
0.12999999999999998,9.99999999999998
0.12999999999999998,10.09999999999998
0.12999999999999998,10.19999999999998
0.12999999999999998,10.29999999999998
0.12999999999999998,10.399999999999979
0.12999999999999998,10.499999999999979
0.12999999999999998,10.599999999999978
0.12999999999999998,10.699999999999978
0.12999999999999998,10.799999999999978
0.12999999999999998,10.899999999999977
0.12999999999999998,10.999999999999977
0.12999999999999998,11.099999999999977
0.12999999999999998,11.199999999999976
0.12999999999999998,11.299999999999976
0.12999999999999998,11.399999999999975
0.12999999999999998,11.499999999999975
0.12999999999999998,11.599999999999975
0.12999999999999998,11.699999999999974
0.12999999999999998,11.799999999999974
0.12999999999999998,11.899999999999974
0.12999999999999998,11.999999999999973
0.12999999999999998,12.099999999999973
0.12999999999999998,12.199999999999973
0.12999999999999998,12.299999999999972
0.12999999999999998,12.399999999999972
0.12999999999999998,12.499999999999972
0.12999999999999998,12.599999999999971
0.12999999999999998,12.69999999999997
0.12999999999999998,12.79999999999997
0.12999999999999998,12.89999999999997
0.12999999999999998,12.99999999999997
0.12999999999999998,13.09999999999997
0.12999999999999998,13.199999999999969
0.12999999999999998,13.299999999999969
0.12999999999999998,13.399999999999968
0.12999999999999998,13.499999999999968
0.12999999999999998,13.599999999999968
0.12999999999999998,13.699999999999967
0.12999999999999998,13.799999999999967
0.12999999999999998,13.899999999999967
0.12999999999999998,13.999999999999966
0.12999999999999998,14.099999999999966
0.12999999999999998,14.199999999999966
0.12999999999999998,14.299999999999965
0.12999999999999998,14.399999999999965
0.12999999999999998,14.499999999999964
0.12999999999999998,14.599999999999964
0.12999999999999998,14.699999999999964
0.12999999999999998,14.799999999999963
0.12999999999999998,14.899999999999963
0.12999999999999998,14.999999999999963
0.12999999999999998,15.099999999999962
0.13999999999999999,0
0.13999999999999999,0.1
0.13999999999999999,0.2
0.13999999999999999,0.30000000000000004
0.13999999999999999,0.4
0.13999999999999999,0.5
0.13999999999999999,0.6
0.13999999999999999,0.7
0.13999999999999999,0.7999999999999999
0.13999999999999999,0.8999999999999999
0.13999999999999999,0.9999999999999999
0.13999999999999999,1.0999999999999999
0.13999999999999999,1.2
0.13999999999999999,1.3
0.13999999999999999,1.4000000000000001
0.13999999999999999,1.5000000000000002
0.13999999999999999,1.6000000000000003
0.13999999999999999,1.7000000000000004
0.13999999999999999,1.8000000000000005
0.13999999999999999,1.9000000000000006
0.13999999999999999,2.0000000000000004
0.13999999999999999,2.1000000000000005
0.13999999999999999,2.2000000000000006
0.13999999999999999,2.3000000000000007
0.13999999999999999,2.400000000000001
0.13999999999999999,2.500000000000001
0.13999999999999999,2.600000000000001
0.13999999999999999,2.700000000000001
0.13999999999999999,2.800000000000001
0.13999999999999999,2.9000000000000012
0.13999999999999999,3.0000000000000013
0.13999999999999999,3.1000000000000014
0.13999999999999999,3.2000000000000015
0.13999999999999999,3.3000000000000016
0.13999999999999999,3.4000000000000017
0.13999999999999999,3.5000000000000018
0.13999999999999999,3.600000000000002
0.13999999999999999,3.700000000000002
0.13999999999999999,3.800000000000002
0.13999999999999999,3.900000000000002
0.13999999999999999,4.000000000000002
0.13999999999999999,4.100000000000001
0.13999999999999999,4.200000000000001
0.13999999999999999,4.300000000000001
0.13999999999999999,4.4
0.13999999999999999,4.5
0.13999999999999999,4.6
0.13999999999999999,4.699999999999999
0.13999999999999999,4.799999999999999
0.13999999999999999,4.899999999999999
0.13999999999999999,4.999999999999998
0.13999999999999999,5.099999999999998
0.13999999999999999,5.1999999999999975
0.13999999999999999,5.299999999999997
0.13999999999999999,5.399999999999997
0.13999999999999999,5.4999999999999964
0.13999999999999999,5.599999999999996
0.13999999999999999,5.699999999999996
0.13999999999999999,5.799999999999995
0.13999999999999999,5.899999999999995
0.13999999999999999,5.999999999999995
0.13999999999999999,6.099999999999994
0.13999999999999999,6.199999999999994
0.13999999999999999,6.299999999999994
0.13999999999999999,6.399999999999993
0.13999999999999999,6.499999999999993
0.13999999999999999,6.5999999999999925
0.13999999999999999,6.699999999999992
0.13999999999999999,6.799999999999992
0.13999999999999999,6.8999999999999915
0.13999999999999999,6.999999999999991
0.13999999999999999,7.099999999999991
0.13999999999999999,7.19999999999999
0.13999999999999999,7.29999999999999
0.13999999999999999,7.39999999999999
0.13999999999999999,7.499999999999989
0.13999999999999999,7.599999999999989
0.13999999999999999,7.699999999999989
0.13999999999999999,7.799999999999988
0.13999999999999999,7.899999999999988
0.13999999999999999,7.999999999999988
0.13999999999999999,8.099999999999987
0.13999999999999999,8.199999999999987
0.13999999999999999,8.299999999999986
0.13999999999999999,8.399999999999986
0.13999999999999999,8.499999999999986
0.13999999999999999,8.599999999999985
0.13999999999999999,8.699999999999985
0.13999999999999999,8.799999999999985
0.13999999999999999,8.899999999999984
0.13999999999999999,8.999999999999984
0.13999999999999999,9.099999999999984
0.13999999999999999,9.199999999999983
0.13999999999999999,9.299999999999983
0.13999999999999999,9.399999999999983
0.13999999999999999,9.499999999999982
0.13999999999999999,9.599999999999982
0.13999999999999999,9.699999999999982
0.13999999999999999,9.799999999999981
0.13999999999999999,9.89999999999998
0.13999999999999999,9.99999999999998
0.13999999999999999,10.09999999999998
0.13999999999999999,10.19999999999998
0.13999999999999999,10.29999999999998
0.13999999999999999,10.399999999999979
0.13999999999999999,10.499999999999979
0.13999999999999999,10.599999999999978
0.13999999999999999,10.699999999999978
0.13999999999999999,10.799999999999978
0.13999999999999999,10.899999999999977
0.13999999999999999,10.999999999999977
0.13999999999999999,11.099999999999977
0.13999999999999999,11.199999999999976
0.13999999999999999,11.299999999999976
0.13999999999999999,11.399999999999975
0.13999999999999999,11.499999999999975
0.13999999999999999,11.599999999999975
0.13999999999999999,11.699999999999974
0.13999999999999999,11.799999999999974
0.13999999999999999,11.899999999999974
0.13999999999999999,11.999999999999973
0.13999999999999999,12.099999999999973
0.13999999999999999,12.199999999999973
0.13999999999999999,12.299999999999972
0.13999999999999999,12.399999999999972
0.13999999999999999,12.499999999999972
0.13999999999999999,12.599999999999971
0.13999999999999999,12.69999999999997
0.13999999999999999,12.79999999999997
0.13999999999999999,12.89999999999997
0.13999999999999999,12.99999999999997
0.13999999999999999,13.09999999999997
0.13999999999999999,13.199999999999969
0.13999999999999999,13.299999999999969
0.13999999999999999,13.399999999999968
0.13999999999999999,13.499999999999968
0.13999999999999999,13.599999999999968
0.13999999999999999,13.699999999999967
0.13999999999999999,13.799999999999967
0.13999999999999999,13.899999999999967
0.13999999999999999,13.999999999999966
0.13999999999999999,14.099999999999966
0.13999999999999999,14.199999999999966
0.13999999999999999,14.299999999999965
0.13999999999999999,14.399999999999965
0.13999999999999999,14.499999999999964
0.13999999999999999,14.599999999999964
0.13999999999999999,14.699999999999964
0.13999999999999999,14.799999999999963
0.13999999999999999,14.899999999999963
0.13999999999999999,14.999999999999963
0.13999999999999999,15.099999999999962
0.15,0
0.15,0.1
0.15,0.2
0.15,0.30000000000000004
0.15,0.4
0.15,0.5
0.15,0.6
0.15,0.7
0.15,0.7999999999999999
0.15,0.8999999999999999
0.15,0.9999999999999999
0.15,1.0999999999999999
0.15,1.2
0.15,1.3
0.15,1.4000000000000001
0.15,1.5000000000000002
0.15,1.6000000000000003
0.15,1.7000000000000004
0.15,1.8000000000000005
0.15,1.9000000000000006
0.15,2.0000000000000004
0.15,2.1000000000000005
0.15,2.2000000000000006
0.15,2.3000000000000007
0.15,2.400000000000001
0.15,2.500000000000001
0.15,2.600000000000001
0.15,2.700000000000001
0.15,2.800000000000001
0.15,2.9000000000000012
0.15,3.0000000000000013
0.15,3.1000000000000014
0.15,3.2000000000000015
0.15,3.3000000000000016
0.15,3.4000000000000017
0.15,3.5000000000000018
0.15,3.600000000000002
0.15,3.700000000000002
0.15,3.800000000000002
0.15,3.900000000000002
0.15,4.000000000000002
0.15,4.100000000000001
0.15,4.200000000000001
0.15,4.300000000000001
0.15,4.4
0.15,4.5
0.15,4.6
0.15,4.699999999999999
0.15,4.799999999999999
0.15,4.899999999999999
0.15,4.999999999999998
0.15,5.099999999999998
0.15,5.1999999999999975
0.15,5.299999999999997
0.15,5.399999999999997
0.15,5.4999999999999964
0.15,5.599999999999996
0.15,5.699999999999996
0.15,5.799999999999995
0.15,5.899999999999995
0.15,5.999999999999995
0.15,6.099999999999994
0.15,6.199999999999994
0.15,6.299999999999994
0.15,6.399999999999993
0.15,6.499999999999993
0.15,6.5999999999999925
0.15,6.699999999999992
0.15,6.799999999999992
0.15,6.8999999999999915
0.15,6.999999999999991
0.15,7.099999999999991
0.15,7.19999999999999
0.15,7.29999999999999
0.15,7.39999999999999
0.15,7.499999999999989
0.15,7.599999999999989
0.15,7.699999999999989
0.15,7.799999999999988
0.15,7.899999999999988
0.15,7.999999999999988
0.15,8.099999999999987
0.15,8.199999999999987
0.15,8.299999999999986
0.15,8.399999999999986
0.15,8.499999999999986
0.15,8.599999999999985
0.15,8.699999999999985
0.15,8.799999999999985
0.15,8.899999999999984
0.15,8.999999999999984
0.15,9.099999999999984
0.15,9.199999999999983
0.15,9.299999999999983
0.15,9.399999999999983
0.15,9.499999999999982
0.15,9.599999999999982
0.15,9.699999999999982
0.15,9.799999999999981
0.15,9.89999999999998
0.15,9.99999999999998
0.15,10.09999999999998
0.15,10.19999999999998
0.15,10.29999999999998
0.15,10.399999999999979
0.15,10.499999999999979
0.15,10.599999999999978
0.15,10.699999999999978
0.15,10.799999999999978
0.15,10.899999999999977
0.15,10.999999999999977
0.15,11.099999999999977
0.15,11.199999999999976
0.15,11.299999999999976
0.15,11.399999999999975
0.15,11.499999999999975
0.15,11.599999999999975
0.15,11.699999999999974
0.15,11.799999999999974
0.15,11.899999999999974
0.15,11.999999999999973
0.15,12.099999999999973
0.15,12.199999999999973
0.15,12.299999999999972
0.15,12.399999999999972
0.15,12.499999999999972
0.15,12.599999999999971
0.15,12.69999999999997
0.15,12.79999999999997
0.15,12.89999999999997
0.15,12.99999999999997
0.15,13.09999999999997
0.15,13.199999999999969
0.15,13.299999999999969
0.15,13.399999999999968
0.15,13.499999999999968
0.15,13.599999999999968
0.15,13.699999999999967
0.15,13.799999999999967
0.15,13.899999999999967
0.15,13.999999999999966
0.15,14.099999999999966
0.15,14.199999999999966
0.15,14.299999999999965
0.15,14.399999999999965
0.15,14.499999999999964
0.15,14.599999999999964
0.15,14.699999999999964
0.15,14.799999999999963
0.15,14.899999999999963
0.15,14.999999999999963
0.16,0
0.16,0.1
0.16,0.2
0.16,0.30000000000000004
0.16,0.4
0.16,0.5
0.16,0.6
0.16,0.7
0.16,0.7999999999999999
0.16,0.8999999999999999
0.16,0.9999999999999999
0.16,1.0999999999999999
0.16,1.2
0.16,1.3
0.16,1.4000000000000001
0.16,1.5000000000000002
0.16,1.6000000000000003
0.16,1.7000000000000004
0.16,1.8000000000000005
0.16,1.9000000000000006
0.16,2.0000000000000004
0.16,2.1000000000000005
0.16,2.2000000000000006
0.16,2.3000000000000007
0.16,2.400000000000001
0.16,2.500000000000001
0.16,2.600000000000001
0.16,2.700000000000001
0.16,2.800000000000001
0.16,2.9000000000000012
0.16,3.0000000000000013
0.16,3.1000000000000014
0.16,3.2000000000000015
0.16,3.3000000000000016
0.16,3.4000000000000017
0.16,3.5000000000000018
0.16,3.600000000000002
0.16,3.700000000000002
0.16,3.800000000000002
0.16,3.900000000000002
0.16,4.000000000000002
0.16,4.100000000000001
0.16,4.200000000000001
0.16,4.300000000000001
0.16,4.4
0.16,4.5
0.16,4.6
0.16,4.699999999999999
0.16,4.799999999999999
0.16,4.899999999999999
0.16,4.999999999999998
0.16,5.099999999999998
0.16,5.1999999999999975
0.16,5.299999999999997
0.16,5.399999999999997
0.16,5.4999999999999964
0.16,5.599999999999996
0.16,5.699999999999996
0.16,5.799999999999995
0.16,5.899999999999995
0.16,5.999999999999995
0.16,6.099999999999994
0.16,6.199999999999994
0.16,6.299999999999994
0.16,6.399999999999993
0.16,6.499999999999993
0.16,6.5999999999999925
0.16,6.699999999999992
0.16,6.799999999999992
0.16,6.8999999999999915
0.16,6.999999999999991
0.16,7.099999999999991
0.16,7.19999999999999
0.16,7.29999999999999
0.16,7.39999999999999
0.16,7.499999999999989
0.16,7.599999999999989
0.16,7.699999999999989
0.16,7.799999999999988
0.16,7.899999999999988
0.16,7.999999999999988
0.16,8.099999999999987
0.16,8.199999999999987
0.16,8.299999999999986
0.16,8.399999999999986
0.16,8.499999999999986
0.16,8.599999999999985
0.16,8.699999999999985
0.16,8.799999999999985
0.16,8.899999999999984
0.16,8.999999999999984
0.16,9.099999999999984
0.16,9.199999999999983
0.16,9.299999999999983
0.16,9.399999999999983
0.16,9.499999999999982
0.16,9.599999999999982
0.16,9.699999999999982
0.16,9.799999999999981
0.16,9.89999999999998
0.16,9.99999999999998
0.16,10.09999999999998
0.16,10.19999999999998
0.16,10.29999999999998
0.16,10.399999999999979
0.16,10.499999999999979
0.16,10.599999999999978
0.16,10.699999999999978
0.16,10.799999999999978
0.16,10.899999999999977
0.16,10.999999999999977
0.16,11.099999999999977
0.16,11.199999999999976
0.16,11.299999999999976
0.16,11.399999999999975
0.16,11.499999999999975
0.16,11.599999999999975
0.16,11.699999999999974
0.16,11.799999999999974
0.16,11.899999999999974
0.16,11.999999999999973
0.16,12.099999999999973
0.16,12.199999999999973
0.16,12.299999999999972
0.16,12.399999999999972
0.16,12.499999999999972
0.16,12.599999999999971
0.16,12.69999999999997
0.16,12.79999999999997
0.16,12.89999999999997
0.16,12.99999999999997
0.16,13.09999999999997
0.16,13.199999999999969
0.16,13.299999999999969
0.16,13.399999999999968
0.16,13.499999999999968
0.16,13.599999999999968
0.16,13.699999999999967
0.16,13.799999999999967
0.16,13.899999999999967
0.16,13.999999999999966
0.16,14.099999999999966
0.16,14.199999999999966
0.16,14.299999999999965
0.16,14.399999999999965
0.16,14.499999999999964
0.16,14.599999999999964
0.16,14.699999999999964
0.16,14.799999999999963
0.16,14.899999999999963
0.17,0
0.17,0.1
0.17,0.2
0.17,0.30000000000000004
0.17,0.4
0.17,0.5
0.17,0.6
0.17,0.7
0.17,0.7999999999999999
0.17,0.8999999999999999
0.17,0.9999999999999999
0.17,1.0999999999999999
0.17,1.2
0.17,1.3
0.17,1.4000000000000001
0.17,1.5000000000000002
0.17,1.6000000000000003
0.17,1.7000000000000004
0.17,1.8000000000000005
0.17,1.9000000000000006
0.17,2.0000000000000004
0.17,2.1000000000000005
0.17,2.2000000000000006
0.17,2.3000000000000007
0.17,2.400000000000001
0.17,2.500000000000001
0.17,2.600000000000001
0.17,2.700000000000001
0.17,2.800000000000001
0.17,2.9000000000000012
0.17,3.0000000000000013
0.17,3.1000000000000014
0.17,3.2000000000000015
0.17,3.3000000000000016
0.17,3.4000000000000017
0.17,3.5000000000000018
0.17,3.600000000000002
0.17,3.700000000000002
0.17,3.800000000000002
0.17,3.900000000000002
0.17,4.000000000000002
0.17,4.100000000000001
0.17,4.200000000000001
0.17,4.300000000000001
0.17,4.4
0.17,4.5
0.17,4.6
0.17,4.699999999999999
0.17,4.799999999999999
0.17,4.899999999999999
0.17,4.999999999999998
0.17,5.099999999999998
0.17,5.1999999999999975
0.17,5.299999999999997
0.17,5.399999999999997
0.17,5.4999999999999964
0.17,5.599999999999996
0.17,5.699999999999996
0.17,5.799999999999995
0.17,5.899999999999995
0.17,5.999999999999995
0.17,6.099999999999994
0.17,6.199999999999994
0.17,6.299999999999994
0.17,6.399999999999993
0.17,6.499999999999993
0.17,6.5999999999999925
0.17,6.699999999999992
0.17,6.799999999999992
0.17,6.8999999999999915
0.17,6.999999999999991
0.17,7.099999999999991
0.17,7.19999999999999
0.17,7.29999999999999
0.17,7.39999999999999
0.17,7.499999999999989
0.17,7.599999999999989
0.17,7.699999999999989
0.17,7.799999999999988
0.17,7.899999999999988
0.17,7.999999999999988
0.17,8.099999999999987
0.17,8.199999999999987
0.17,8.299999999999986
0.17,8.399999999999986
0.17,8.499999999999986
0.17,8.599999999999985
0.17,8.699999999999985
0.17,8.799999999999985
0.17,8.899999999999984
0.17,8.999999999999984
0.17,9.099999999999984
0.17,9.199999999999983
0.17,9.299999999999983
0.17,9.399999999999983
0.17,9.499999999999982
0.17,9.599999999999982
0.17,9.699999999999982
0.17,9.799999999999981
0.17,9.89999999999998
0.17,9.99999999999998
0.17,10.09999999999998
0.17,10.19999999999998
0.17,10.29999999999998
0.17,10.399999999999979
0.17,10.499999999999979
0.17,10.599999999999978
0.17,10.699999999999978
0.17,10.799999999999978
0.17,10.899999999999977
0.17,10.999999999999977
0.17,11.099999999999977
0.17,11.199999999999976
0.17,11.299999999999976
0.17,11.399999999999975
0.17,11.499999999999975
0.17,11.599999999999975
0.17,11.699999999999974
0.17,11.799999999999974
0.17,11.899999999999974
0.17,11.999999999999973
0.17,12.099999999999973
0.17,12.199999999999973
0.17,12.299999999999972
0.17,12.399999999999972
0.17,12.499999999999972
0.17,12.599999999999971
0.17,12.69999999999997
0.17,12.79999999999997
0.17,12.89999999999997
0.17,12.99999999999997
0.17,13.09999999999997
0.17,13.199999999999969
0.17,13.299999999999969
0.17,13.399999999999968
0.17,13.499999999999968
0.17,13.599999999999968
0.17,13.699999999999967
0.17,13.799999999999967
0.17,13.899999999999967
0.17,13.999999999999966
0.17,14.099999999999966
0.17,14.199999999999966
0.17,14.299999999999965
0.17,14.399999999999965
0.17,14.499999999999964
0.17,14.599999999999964
0.17,14.699999999999964
0.17,14.799999999999963
0.18000000000000002,0
0.18000000000000002,0.1
0.18000000000000002,0.2
0.18000000000000002,0.30000000000000004
0.18000000000000002,0.4
0.18000000000000002,0.5
0.18000000000000002,0.6
0.18000000000000002,0.7
0.18000000000000002,0.7999999999999999
0.18000000000000002,0.8999999999999999
0.18000000000000002,0.9999999999999999
0.18000000000000002,1.0999999999999999
0.18000000000000002,1.2
0.18000000000000002,1.3
0.18000000000000002,1.4000000000000001
0.18000000000000002,1.5000000000000002
0.18000000000000002,1.6000000000000003
0.18000000000000002,1.7000000000000004
0.18000000000000002,1.8000000000000005
0.18000000000000002,1.9000000000000006
0.18000000000000002,2.0000000000000004
0.18000000000000002,2.1000000000000005
0.18000000000000002,2.2000000000000006
0.18000000000000002,2.3000000000000007
0.18000000000000002,2.400000000000001
0.18000000000000002,2.500000000000001
0.18000000000000002,2.600000000000001
0.18000000000000002,2.700000000000001
0.18000000000000002,2.800000000000001
0.18000000000000002,2.9000000000000012
0.18000000000000002,3.0000000000000013
0.18000000000000002,3.1000000000000014
0.18000000000000002,3.2000000000000015
0.18000000000000002,3.3000000000000016
0.18000000000000002,3.4000000000000017
0.18000000000000002,3.5000000000000018
0.18000000000000002,3.600000000000002
0.18000000000000002,3.700000000000002
0.18000000000000002,3.800000000000002
0.18000000000000002,3.900000000000002
0.18000000000000002,4.000000000000002
0.18000000000000002,4.100000000000001
0.18000000000000002,4.200000000000001
0.18000000000000002,4.300000000000001
0.18000000000000002,4.4
0.18000000000000002,4.5
0.18000000000000002,4.6
0.18000000000000002,4.699999999999999
0.18000000000000002,4.799999999999999
0.18000000000000002,4.899999999999999
0.18000000000000002,4.999999999999998
0.18000000000000002,5.099999999999998
0.18000000000000002,5.1999999999999975
0.18000000000000002,5.299999999999997
0.18000000000000002,5.399999999999997
0.18000000000000002,5.4999999999999964
0.18000000000000002,5.599999999999996
0.18000000000000002,5.699999999999996
0.18000000000000002,5.799999999999995
0.18000000000000002,5.899999999999995
0.18000000000000002,5.999999999999995
0.18000000000000002,6.099999999999994
0.18000000000000002,6.199999999999994
0.18000000000000002,6.299999999999994
0.18000000000000002,6.399999999999993
0.18000000000000002,6.499999999999993
0.18000000000000002,6.5999999999999925
0.18000000000000002,6.699999999999992
0.18000000000000002,6.799999999999992
0.18000000000000002,6.8999999999999915
0.18000000000000002,6.999999999999991
0.18000000000000002,7.099999999999991
0.18000000000000002,7.19999999999999
0.18000000000000002,7.29999999999999
0.18000000000000002,7.39999999999999
0.18000000000000002,7.499999999999989
0.18000000000000002,7.599999999999989
0.18000000000000002,7.699999999999989
0.18000000000000002,7.799999999999988
0.18000000000000002,7.899999999999988
0.18000000000000002,7.999999999999988
